video_id,title,views,likes,comments,days_since_release,channel_subscribers,acoustic_danceability,acoustic_energy,acoustic_loudness,acoustic_speechiness,acoustic_acousticness,acoustic_instrumentalness,acoustic_liveness,acoustic_valence,acoustic_tempo,acoustic_duration_ms,acoustic_spectral_centroid,acoustic_spectral_rolloff,acoustic_spectral_contrast,acoustic_zero_crossing_rate,acoustic_chroma_stft,acoustic_rmse_energy,acoustic_mfcc_1,acoustic_mfcc_2,acoustic_mfcc_3,acoustic_mfcc_4,acoustic_mfcc_5,acoustic_mfcc_6,acoustic_mfcc_7,acoustic_mfcc_8,acoustic_mfcc_9,acoustic_mfcc_10,acoustic_mfcc_11,acoustic_mfcc_12,acoustic_mfcc_13,acoustic_mfcc_14,acoustic_mfcc_15,target_popularity,like_to_view_ratio,comment_to_view_ratio
kPcnbckCbd0,"Billboard Hot 100 Single Charts | Top 10 | March 07, 2020 | ChartExpress",1809,83,20,2279,45900,0.6663300145784283,0.9242211191892912,0.9473985479778584,0.8651483582295748,0.3418552400533088,0.347358739327653,0.5377811884728437,0.6656903063778691,0.3008572856848298,0.6899392699584511,0.9499547646258928,0.63929407304967,0.7707695784553475,0.0925368505192225,0.8839346300632694,0.1919107342055545,0.5707208043186159,0.2914419750701404,0.9772772802643778,0.6411134578916201,0.0281750289750477,0.7979963838829673,0.6085549073346921,0.1903692480377303,0.0373766276180497,0.7614727172161904,0.8420556855976894,0.5498793320856581,0.4419239180744688,0.947981375631809,0.1179935810879823,7.545918151209323,0.0458563535911602,0.011049723756906
eYpzOFfIiAs,"Billboard Hot 100 Single Charts | Top 25 | October 24, 2020 | ChartExpress",770,37,10,2048,45900,0.3695807373756264,0.987213326814314,0.7303120984081174,0.9876963616868236,0.0339637541887468,0.3897774940832076,0.7060032719708018,0.4864621888655968,0.9651343157121044,0.0632874225654307,0.3127088488633434,0.0636514033299697,0.2933381931478895,0.9123342597162538,0.698629455376666,0.7327036026377041,0.6463220442268541,0.2441688501629413,0.7175774424755745,0.7257131025279254,0.9398539308860896,0.0952452951011412,0.3371270627356673,0.1796160026430945,0.6618481183717814,0.771939953876663,0.0886065831030125,0.6186313974826613,0.3075116225082321,0.7928638143507032,0.591930182613156,6.694562058521095,0.0479896238651102,0.0129701686121919
QfpG4y62Pik,BTS songs in Billboard Hot 100,2636,176,12,2002,11800,0.0307322347725391,0.9646159458387366,0.5530795243772859,0.3214406273273404,0.2751506283250289,0.2669321879709876,0.7799570210672941,0.5839815170844453,0.7684464197280443,0.3544054548410592,0.9267456050817764,0.7622672894015867,0.6776319231933008,0.1364523308949785,0.4940019198009931,0.7011419946604557,0.6914981128300975,0.4528719442670945,0.8158641884541538,0.0619399048830576,0.5621681050655827,0.9371751206314334,0.0434698699712762,0.5923327791510535,0.076449926293229,0.8844514493322284,0.55769763084525,0.527157669555178,0.967029981743537,0.9213174461401782,0.0997212111639718,7.942006808489856,0.0667425104285172,0.0045506257110352
22UhCb4odDk,"Billboard Hot 100 Single Charts | Top 25 | August 08, 2020 | ChartExpress",1162,51,17,2125,45900,0.2756361842151626,0.8024310307167468,0.3314911268252082,0.1949414669974952,0.9031948075753292,0.8288799004243369,0.3055213216811057,0.378006332021401,0.5342299608159515,0.9115336387231372,0.0949988864971888,0.8025557533783814,0.6312869805647727,0.3186959821778424,0.5097911238148676,0.3647601669276303,0.4801566795365836,0.6842530522077077,0.675396796823875,0.906519153717691,0.6019367921886853,0.1629929596295367,0.4488259115633977,0.472548095929395,0.3104374111261949,0.4962058018556524,0.6319112432743249,0.5171406579626482,0.1647038394763729,0.6631518651166378,0.0504192941317521,7.101675971619444,0.0438521066208082,0.0146173688736027
HCBwtM44mmw,BillBoard Top 50 Song This Week - Billboard Hot 100 Chart - Top Songs 2020( Vevo Hot This Week),430,2,0,2261,22700,0.0995866218241799,0.6908729772695061,0.7382099667456091,0.666679404953176,0.341389611703729,0.0771086349162519,0.1941675632581949,0.7029317245858885,0.4478488265833953,0.2755036466362915,0.9686216177958112,0.7451559910644907,0.1384151743919778,0.0026758967872071,0.4159204695006893,0.859865817969012,0.6023601412364006,0.153446377953615,0.9065792638810906,0.2157056976010211,0.6416507542462812,0.2965835186011019,0.831757764532697,0.6768656997103701,0.5255478523127952,0.8926893500342252,0.4807487554815915,0.8657406508257826,0.7653050460422957,0.2760517888128616,0.4569070516621731,6.07073772800249,0.0046403712296983,0.0
d-FAGnq4AuA,ARIANA GRANDE vs. TAYLOR SWIFT: Billboard Hot 100 Chart History (2006 - 2020),134240,3894,2481,1977,25400,0.6731206977447982,0.52000507535215,0.2208098131751731,0.1612570990147226,0.6738833446130755,0.5613137285690218,0.0425678512700603,0.7250329951971893,0.6752500929898938,0.1426527398719195,0.1163988099066251,0.4595375060884612,0.4399660541193445,0.3959620896114889,0.6684999003608526,0.9812753271269912,0.062600864797278,0.5799301345349471,0.4994855999048442,0.8014420370674915,0.1998081318237121,0.0155370376815544,0.4359126118167966,0.1298039409385533,0.8439917062019214,0.7245977050765653,0.9814563622990355,0.9924055825162876,0.8789705402335792,0.923155834289458,0.6997820462800196,11.835986746823576,0.0290075312311439,0.0184816859230786
p1NTshFAoic,"Billboard Top 10 This Week | (June 11 2022), Billboard Hot 100 Top 10 Singles #shorts #billboard10",2907,109,2,1450,3020,0.2002546257984385,0.2620979933433958,0.2719042796165489,0.2842154333205102,0.9421320027415412,0.4397126969754263,0.2073683200575794,0.6347870475342078,0.898084411975051,0.1150808289387534,0.0904225574935473,0.4513179409138789,0.7682815632794351,0.5861147648667938,0.1221007411214379,0.3376703259839841,0.8003983713030313,0.9550271197242992,0.4659077529461233,0.2816166785164022,0.7481882658070258,0.0064231745272939,0.7877410892849288,0.6242981805851295,0.5046641626862997,0.8419114119005408,0.0090124475543335,0.1629703389977161,0.4917365529145711,0.6997327420200439,0.1571821252320902,8.012018239159062,0.0374828060522696,0.0006877579092159
DRU5XzuMAmo,"Top 10 Songs Of The Week - October 10, 2020 (Billboard Hot 100)",33372,1021,138,2060,1480000,0.6989286123402653,0.0889022127810119,0.2611108434539527,0.9467891281181628,0.2474856332141236,0.6459860465027514,0.836734644190999,0.4131334127950076,0.4135134686911971,0.8160922894271698,0.717621839001628,0.9373067889937275,0.1924533602143727,0.4595322592075311,0.2712917565903521,0.6606180574333358,0.0426120947825449,0.0442577855319042,0.2668810454078734,0.682841648879594,0.4543311748702485,0.9783379513763324,0.1410256855677653,0.2660816478116123,0.9360217666686604,0.2531966560047581,0.7208061949103565,0.0558533485281375,0.7602191452438686,0.0309805009119705,0.1481146862366579,10.445637409544144,0.0305935936235879,0.0041350792556857
hn2bJYEi47I,"Top 10 Songs Of The Week - October 24, 2020 (Billboard Hot 100)",33156,1014,157,2047,1480000,0.2347814845620534,0.1372085171785008,0.332953498876507,0.6123008784763687,0.3359358979962062,0.9731741469806674,0.662533102053628,0.429672045388075,0.846121634839976,0.6167553126991927,0.9864723762885024,0.6961819932496953,0.5518637428499712,0.8957516655646283,0.9677126583912304,0.696955903477126,0.4966949753701262,0.6215839033461354,0.0157304947233664,0.0171764695920916,0.5388742414297414,0.3823412585519052,0.2149239272216057,0.6849065101919479,0.1680817661064712,0.7745345169541529,0.620335833426898,0.4282335579129919,0.971477934477302,0.9312609245551782,0.0916912602058455,10.439132610118632,0.0305817776035226,0.0047350484060681
Zh1_tKjvOOI,Spotify Hits 2026 🎤 Latest Viral Hits - Timeless English Pop Songs Chosen by Listeners | 24/7 Live,2552086,4703,0,469,182000,0.1139924603903302,0.4229337138031721,0.1233391697575732,0.0622338075376663,0.5343319587906415,0.916581596404118,0.4238317810637436,0.92540821613431,0.2775153306786487,0.0673272315587467,0.363887416990412,0.9123470791060736,0.8764541978999636,0.1543348287778115,0.0519208126655987,0.4273714608408685,0.1512687547809162,0.2314411966237095,0.1185089814854202,0.499380116641974,0.7025336020910519,0.7840236345260158,0.2558749228160334,0.5383655162222419,0.9711927560691084,0.3458427094531308,0.1712895837090309,0.6906127434218053,0.5427067935743047,0.6619142544425011,0.7156668920151297,14.75426312340752,0.0018428055156426,0.0
m0G99gS5Jsc,Billboard Top 10 This Week |  | Billboard Hot 100 Top 10 Singles #shorts #billboard10,2162,60,0,1388,3020,0.7470161739497145,0.0134211639609151,0.8094495439196778,0.8680801936375772,0.6946709193433412,0.8932516232811408,0.8409157925087762,0.6130313040593852,0.0202346921276584,0.0710610698456781,0.0083066113974359,0.2140033998184266,0.5040071247694314,0.958903006558561,0.3094766375831965,0.0249350888914714,0.6017481163444987,0.3924637287053841,0.6937285792333026,0.5510811367698137,0.4200448139971054,0.4036485299317078,0.0411124995450173,0.2623974454152701,0.9714688612987776,0.5790815534451337,0.6756937509635661,0.8746788674207951,0.0944641360934903,0.4778491828116302,0.6479689925607229,7.706612913964197,0.0277392510402219,0.0
RRwbMgQcbvk,"Top 10 Songs Of The Week - September 12, 2020 (Billboard Hot 100)",63443,1708,124,2088,1480000,0.8575160113432299,0.4734747113966386,0.1762853059954993,0.6650305900832354,0.3852113411424528,0.3660030270860948,0.9874915514748128,0.8189829741958418,0.5921898053911769,0.5968899381047259,0.426037270050813,0.1477018407030003,0.037580591195692,0.7118679795661473,0.4190661486451058,0.465459280614263,0.3893860109315796,0.2958246181955599,0.4321193718017909,0.1680753382433488,0.2152640227842355,0.5095756224734557,0.8468881624610861,0.5203809943767449,0.7432664437679934,0.1157974229875401,0.6555880612352438,0.2233955154821949,0.5090243694879297,0.1473040884587073,0.1612307152059232,11.08447828047014,0.0269213794842695,0.0019544795410125
hKz8pbZSIX4,"Top 10 Songs Of The Week - November 14, 2020 (Billboard Hot 100)",31071,851,89,2026,1480000,0.7219550075401259,0.5630739501531116,0.8880528605826586,0.6099565268999555,0.7428131113701444,0.5437275645194152,0.9632474285328576,0.3420868690193067,0.64350321379479,0.2207742495811415,0.7914685954427673,0.7485863264753584,0.9515658870136728,0.7015045637366218,0.8695745510827442,0.2501745856670393,0.8707212407548093,0.0759265552083333,0.8332509841633783,0.9822052310170571,0.9900237733522824,0.629862601394225,0.4431599856072206,0.6092715361710712,0.3500511510882426,0.4735378162724624,0.6684479626885809,0.9926836948666442,0.9145872574634186,0.7523825181696666,0.5982428544619548,10.37108203210984,0.0273880020597322,0.0028643151390319
uN6SpCr-3K8,"Vandenberg – ""Crying In The Rain"" (Whitesnake Cover) live, Rock Hard Festival l 2024 | Rockpalast",34219,937,78,4,587000,0.866270238122071,0.4627405775201683,0.0446141519521237,0.74481608779839,0.2938835565913198,0.8604726940507007,0.3414435199714276,0.748464512770265,0.7119461458226714,0.7273204320410107,0.6497436793488086,0.6986415132118744,0.9851272864106424,0.9364028020859044,0.6293124233291733,0.4629156047060171,0.9269655735780524,0.7894732242946378,0.4626879547961678,0.690402388210105,0.7372268845842755,0.6264364414109579,0.1747455320021169,0.7226465352500531,0.2515670689396982,0.6612773615184206,0.0015159359039544,0.7482992478222178,0.2681988755283471,0.9742991222079384,0.3831029669633442,10.467579023926712,0.0273816481589713,0.0022793687901811
4STmUkYdtyM,Chill Spotify Playlist 2026 🌈 Top Trending English Songs & Fresh Hits 🌟 Best Chill Playlist 2026,731123,1524,0,509,182000,0.1618148851541684,0.981500849855918,0.6073790876402652,0.2198147045222858,0.7851795794021255,0.574678779471733,0.1882600629130608,0.1936266711171437,0.9159542987490868,0.8298271986415002,0.7689054770371835,0.8657134987934229,0.6023310286785692,0.9619475920915131,0.775010226277323,0.1905648055163497,0.307441618519255,0.4111154349741566,0.8841420433106598,0.190664199308032,0.8082436585735953,0.2536257948236454,0.8737284697779044,0.008162168334671,0.1557390222867807,0.4046127017483493,0.2723939515377739,0.2972464109032412,0.1631270337304105,0.998720662663279,0.3991843414026793,13.504420647246024,0.0020844617328934,0.0
KuLlWItfTiU,Blinding Lights by The Weeknd,34,0,0,1,896,0.6677283034030789,0.6002645194776278,0.4673045837452879,0.3770432410341474,0.1199804239514366,0.1464053685059034,0.2570116027342195,0.0396221754540746,0.8774768969714846,0.6805157700758211,0.7344900989327176,0.7765977138364402,0.1758393730202144,0.6910945999222666,0.4336546283552878,0.1176461414894056,0.7759955899658865,0.3989357757737685,0.765161092351654,0.1999275466492219,0.4597060935562894,0.9920988950365248,0.2341775103123214,0.927087459982168,0.6921484744291668,0.1227829204148077,0.7311377503785659,0.0306465108045852,0.9543675698849782,0.6706049857962975,0.8809190226715045,3.555348061489413,0.0,0.0
-l-AzZD86Bo,"Taylor Swift, Rihanna, Adele, Dua Lipa, The Weeknd, Ariana Grande | Billboard Top 50 This Week",1025329,5142,57,177,14800,0.6325583401485382,0.056726818035891,0.2808747529267368,0.8717649426934085,0.430115818309094,0.4111482452805877,0.0793288818852815,0.8194875495777164,0.908974135252817,0.4030184703490322,0.8059040024995104,0.7174000983586041,0.3865583178197687,0.4734702770569,0.2613242122136383,0.943419043171702,0.314785319961234,0.4411833684473026,0.1613917703245921,0.6505865184407552,0.9571483748551896,0.1361332942432342,0.6674653926648441,0.0631764199972496,0.6852873020579933,0.0936108745669643,0.679577652532523,0.9368810694727984,0.8953040511748657,0.1071431772020595,0.6393030823400988,13.845527507667423,0.005014970789892,5.559185823100856e-05
Y1aifw1By-s,every number one song of the 2010s,1672167,30158,1300,1206,367000,0.1854234424416441,0.5485994444609152,0.7703641512637147,0.625403632143299,0.2315472242781224,0.2783496449535563,0.013507988802679,0.6686724363450338,0.7737006231890932,0.0667933409272492,0.324313933781666,0.2716860412472821,0.8946746796267759,0.3103193823140514,0.8151395031707751,0.7364350665467774,0.2995830403522109,0.1668996700469696,0.1595363661236279,0.983654139501412,0.2731126949262201,0.0834190042501655,0.7918572437457326,0.7595920010802147,0.2664416209058299,0.0715402120614174,0.3363679086515438,0.8510956273451549,0.0414801695613022,0.1039062199943747,0.4541375017630221,14.347506109139587,0.0180352691834791,0.0007774338463599
1yBW8BAzqT0,UK Top 10 Single Charts | 29.05.2026 | ChartExpress #ukcharts #ukmusic #britishcharts #british,441,32,6,1,45900,0.2767324961172873,0.9351478563522904,0.0175035640743139,0.76057436294725,0.9814599176006014,0.6422552028125617,0.0836829090666004,0.0879489389142279,0.0423774977385031,0.9646329570209476,0.0227322087582387,0.7799922912210648,0.286373297413338,0.843334504121477,0.1396045117395057,0.8513823470078621,0.2410752725636631,0.945654266764834,0.1368507973030345,0.4529634445198939,0.2991720753394538,0.2418666819683622,0.8236882120077837,0.095052848072956,0.2020404236947518,0.5438156980455232,0.6337309625172113,0.7799035214023621,0.478171345541743,0.9408770415251124,0.9724261159540012,6.161207321695077,0.0723981900452488,0.0135746606334841
DdZvKX3sxF0,Lovely ❤️‍🔥,2436,0,1,1,15600,0.4797782760006014,0.5146354340736451,0.9453634571423992,0.3877834094758429,0.0088989787963379,0.1797067788963141,0.2068074802819313,0.0102557461046448,0.0026032342956839,0.2964800201207903,0.2193662272551875,0.968371836729121,0.8976134553486653,0.2138377029868239,0.3347362312623382,0.3684110074690492,0.5674062588116557,0.5325439814094074,0.6226474456581091,0.6009862491279142,0.5430493489968,0.0426945806243119,0.7570539193298889,0.1051230304880918,0.2999966872912174,0.0318941359844042,0.2858358289857993,0.5183799642376251,0.648277953746309,0.337894490704803,0.2602676895838561,7.798523053625206,0.0,0.0004103405826836
lzFiM6niv3M,"Billboard BREAKDOWN - Hot 100 - November 21, 2020 (Took Her To The O, therefore i am, Whoopty)",11971,335,235,2018,8900,0.034403905126732,0.2304566585193602,0.1070920679843453,0.4554833353465963,0.0008377321352132,0.3722477367786962,0.7481736768378662,0.1744721833455171,0.6627129130060344,0.1443558325024119,0.9059575505399252,0.7752100818057107,0.750611876152876,0.4678035220444611,0.7389827559403469,0.1811682873279029,0.166767264383969,0.6982184795504676,0.4865415920307601,0.251471396970896,0.7814471919954309,0.3079066466375361,0.7853094893940619,0.976338960607114,0.5499998352274483,0.9546472758145198,0.1667666296064355,0.0704978288639101,0.362350753483066,0.4982594356676256,0.6136181177564329,9.417923485172336,0.0279819579017708,0.0196291346475108
bQrLTZq99RQ,"Dynamite X Birthday ft. Sugar || MASHUP (BTS, Katy Perry, Maroon 5)",534,24,5,2097,261,0.4029064999505902,0.4889090770361589,0.8233335073882067,0.5590308661362795,0.6238582669353782,0.1882882462783374,0.3304139206961958,0.9172615613609434,0.5039972863424372,0.5914155869170377,0.5875349548841441,0.9380295337644592,0.983666954258826,0.1026795478501741,0.0465530868006698,0.7959933999432424,0.7371445665990949,0.6285078642210252,0.1569376671635012,0.9165630328184692,0.2902971143852715,0.4032069196511092,0.5136691928348521,0.985892189232618,0.4562264877586817,0.4711328814136686,0.6908837212470292,0.0314441412949662,0.0578339555188851,0.2895386786267127,0.9011497058320048,6.326149473155099,0.0448598130841121,0.0093457943925233
bi6T8V78y5w,Music Mix 2026 #61 Party Club Dance 2026 | Best Remixes Of Popular Songs 2025 MEGAMIX (DJ Silviu M),240817,1491,39,7,818000,0.1645443179849638,0.8357037375307714,0.922071501787702,0.0571608553902331,0.4739554595285397,0.1536925705243254,0.6250006218534365,0.2006626669661411,0.9647531867913984,0.935548233281712,0.4778515211959389,0.9007648131563954,0.2008951014135432,0.5939675065438668,0.0191490604639842,0.6418177212110079,0.9636474318028606,0.359330982240429,0.1375985225376369,0.5524371364082539,0.2929138281220871,0.4153284237963464,0.3899550888622612,0.9595533403038968,0.5679303630625321,0.2099673033401846,0.7746416006930674,0.6716816660383335,0.3156761388540084,0.698903925876194,0.4899975110289137,12.397969050151112,0.0061913976529993,0.0001619480271408
owDRpALPGIg,"Billboard Hot R&B/Hip-Hop Songs - June 20th, 2020 | Top 50 Hip-Hop Songs Of The Week",26516,289,32,2172,5800,0.257657668102669,0.9175713041523054,0.2706136886363877,0.0750365061179796,0.7616846049185759,0.4550366341336378,0.4129307340869773,0.114237302928279,0.7262120731105528,0.197405144305462,0.7600268200722431,0.2287328725502526,0.1179105400100283,0.2931660555406183,0.1566167024171463,0.3234079708929356,0.472438131324969,0.1456094800753848,0.4648456170303763,0.8461989598286495,0.1751154263956642,0.2392778676417088,0.8015922752609886,0.1098086260444062,0.4452213548589858,0.952524870830703,0.582131074528582,0.3835987098646892,0.3251032345619405,0.5705630359322261,0.7502096435427791,10.196381022038445,0.0108986687785194,0.0012067730135384
KKFubczfTOs,"Top Pop Hits 2026 🍬🎧 Billboard Top 100 🔥 Taylor Swift, Justin Bieber, Bruno Mars, Adele, The Weeknd",145801,277,75,67,8660,0.7600034640947939,0.513580334000255,0.6830087861093779,0.0731001068525668,0.9306159796067188,0.7882314239344748,0.8033072345385163,0.6852598150739632,0.2723839052302236,0.009193777665538,0.0052069361195811,0.7827303233752235,0.7786500703696672,0.6886226847817238,0.0462688952982607,0.6066753499943145,0.215141362115026,0.5026812023562127,0.0388152573188175,0.40122724371307,0.3972957324960697,0.0343868954285876,0.6134101818588755,0.9397607897211712,0.9935276516550006,0.0967822888951325,0.7325412706817597,0.3705965831453814,0.5668264910889586,0.4611916913532948,0.0570370584047429,11.89190285024129,0.0018998367649277,0.0005143962359912
eM4qP6UfsxY,"Billboard Hot 100 Single Charts | Top 10 | May 29, 1999 | ChartExpress #billboardcharts #hot100 #us",467,26,6,4,45900,0.1916649727166087,0.9460361439193914,0.6237938721262474,0.4320256328642623,0.0638869937475274,0.6083786593826543,0.4304711719575166,0.0566531472782737,0.6644777285626753,0.4227522894952399,0.0206540701205917,0.886949435454099,0.1426799667824553,0.9588360471299662,0.7673286268473525,0.4772765651590481,0.7482204801886972,0.931324089498741,0.4409057614096272,0.2797393081467898,0.796477641947944,0.2631324369570222,0.1878371090705113,0.8988185969438294,0.6938126987785642,0.7374048887056424,0.5634661316083166,0.756108418788838,0.7418833515029193,0.4280099228715152,0.0086940785877505,6.202535517187923,0.0555555555555555,0.0128205128205128
lZC9tOqmp2I,Top 10 Single Charts | Australia | 01.06.2026 | ChartExpress #australia #australiacharts #aussie,60,6,2,1,45900,0.7879414101053553,0.790455632650739,0.0013096712517653,0.372342287560313,0.6594944556482583,0.0887980352527785,0.9591029850985652,0.4110688902465205,0.1785000685873428,0.782775352784678,0.8928951708753807,0.2633390179141893,0.9871859574621964,0.8646357192696454,0.3978591006830656,0.3505911916406561,0.7742930506362016,0.3248501253519538,0.9150064544931116,0.6254812309222222,0.067977917776371,0.3551586466507822,0.6984463850458618,0.4537888088872768,0.5978360560907545,0.7609143518353486,0.977948588004012,0.3598183900374874,0.831461001549773,0.0458091032027708,0.8945812970022292,4.204692619390966,0.0983606557377049,0.0327868852459016
54ajucDFLMc,"Billboard Hot 100 Single Charts | Top 100 | May 30, 2026 | ChartExpress #hot100 #Billboard #us",533,26,12,2,45900,0.5244788428473242,0.6060325381505149,0.4251380683678517,0.1224247503271719,0.6715278724698752,0.2552610442258425,0.456727393413868,0.8955130248887558,0.0632599584335087,0.0792605557548433,0.2589285179132963,0.6961674851310306,0.9927301123275296,0.3961225006413711,0.3454695542994751,0.9518116983778656,0.1914981125936812,0.3642841008442592,0.7249920290551997,0.0947601322113664,0.9053546960163374,0.617347404450585,0.6096190407102586,0.0725120054660506,0.667826316444096,0.1702736403201208,0.2841719450964466,0.179512600640236,0.6268251760268366,0.3693509955635334,0.47428260200985,6.327936783729195,0.048689138576779,0.0224719101123595
U__cnPwI4hM,Ireland Top 10 Single Charts | 29.05.22026 | ChartExpress #irelandcharts #irishcharts #irlandcharts,44,4,1,1,45900,0.2371081228680279,0.645904965505103,0.9480893203533872,0.898447799362185,0.7374770915258305,0.7525720507009614,0.0289550911377792,0.4888265173822639,0.3508385271746285,0.5261249804606725,0.8329450061362772,0.6739390275470791,0.3642562443060291,0.0577523428581517,0.0633717189837166,0.3294378922140334,0.1672955218920384,0.0948691133280673,0.2447233737495847,0.6011636768453198,0.2366914519496983,0.537991603079645,0.6014593360821101,0.3107467602705906,0.2139956405442993,0.9591357167331042,0.3682007541032144,0.3996627994543541,0.9427725556014376,0.3251682021234816,0.7166700820960739,3.8918202981106265,0.0888888888888888,0.0222222222222222
4sGYVZFCLVI,Sweden Top 10 Single Charts | 27.05.2026 | ChartExpress #sweden #swedishcharts #schweden #sverige,131,11,5,2,45900,0.4318956898916354,0.0624421841231976,0.2059906845359405,0.0752089967027365,0.2438048807108344,0.7572033493880752,0.1192949921176168,0.1789135966848229,0.2743631494186023,0.5734861815512895,0.0682740898780618,0.5661653083202414,0.3407342368967345,0.6459250613753644,0.1164285409362864,0.6465850863165182,0.8255557242836542,0.789207011079427,0.9793976996883454,0.2042365470894814,0.2602386931056754,0.7912246774861635,0.5436854102169896,0.3528354790807648,0.908618284670118,0.3268411710928416,0.5964290601765541,0.6501716574092433,0.9698686742182038,0.8700741249611809,0.6409185245508415,4.962844630259907,0.0833333333333333,0.0378787878787878
HSjzzYKH8CM,Spain Top 10 Single Charts | 27.05.2026 | ChartExpress #spanish #spanishcharts #latinmusic #españa,117,8,2,2,45900,0.1504485684020012,0.6378283021119965,0.9486412596970668,0.025686087884987,0.8647110820576709,0.7130545861783364,0.8923325410926001,0.8423182276903943,0.5033532560539188,0.2332439928140123,0.2975575856791408,0.7601912077526635,0.2229405275307066,0.226315071600226,0.291008169588953,0.2338893670803495,0.5343493165740201,0.4822746977278002,0.9863400743419216,0.7580537792440898,0.6549828916039775,0.3694639142200371,0.684744820221579,0.5186235319534951,0.8746077279631242,0.1126075448923015,0.0488159102404572,0.269408629523406,0.6911093543708859,0.4867415265425374,0.7904447345663881,4.836281906951478,0.0677966101694915,0.0169491525423728
8C-P7-h93bc,UK Top 10 Album Charts | 29.05.2026 | ChartExpress #ukalbumcharts #ukcharts #britishcharts #official,162,13,1,1,45900,0.8964157558399206,0.3996936065012527,0.7670025630832351,0.1699686005960443,0.7371573858987764,0.7591037627066723,0.2539419392144871,0.288383180215736,0.3929182495903064,0.3899086234881539,0.0910265005375093,0.1389545859070877,0.9552363665058602,0.9768395186154352,0.9018050155832786,0.6870863493901045,0.0153707518763676,0.8109821221285588,0.0339686202496803,0.239607344894526,0.4550426808296456,0.5995188806231194,0.9400172136611707,0.0282420429420156,0.0289875947556009,0.7756717982284328,0.0582146454888272,0.8377880006735029,0.7703719060202264,0.6872615091489842,0.9832764078378492,5.170483995038151,0.0797546012269938,0.0061349693251533
QAwjHtaXwvM,New Zealand Top 10 Single Charts | 01.06.2026 | ChartExpress #newzealand #newzealandcharts #nzcharts,40,5,2,1,45900,0.0784760506958617,0.0422421929986643,0.0030456583866517,0.1262740272860866,0.3503168010060492,0.8389751509740722,0.9664399151325472,0.4707026047083468,0.3647777521001258,0.275851279385807,0.4961415031983289,0.9082957917487228,0.6323096192995137,0.4571507729662361,0.2990779915801947,0.9248471592785374,0.0697363881848877,0.952883026963224,0.5615004023652407,0.4390125048787937,0.1801173446460809,0.5299484106807358,0.7399738899877869,0.2370671364974247,0.3400988614090116,0.8174210621739157,0.7078271060107089,0.656153277864496,0.387711487979461,0.7686630617855866,0.6648072278512889,3.828641396489095,0.1219512195121951,0.048780487804878
NdZhVDKdSGA,"Top 50 Songs Of The Week - September 26, 2020 (Billboard Hot 100)",78299,1181,132,2075,1210000,0.8364373348744669,0.9632642086782474,0.4011970182647409,0.6588374967122511,0.6440475991101733,0.0755061547424773,0.9019714394387508,0.3029373692265571,0.9625664437283492,0.0595844587539268,0.9815712933370846,0.0524695872102984,0.4508995841710688,0.4387810685753924,0.4361425659714568,0.9542277265332284,0.1188541858574002,0.4519065416964879,0.8439849128195218,0.973949823790258,0.3933225791113311,0.2551936677087282,0.0076956390587387,0.0766383845809443,0.7174519470747246,0.1567207337312341,0.3897804774524165,0.0684135975810706,0.484427707964523,0.9845967866773926,0.0066403946047824,11.283273278368185,0.0150830140485312,0.0016858237547892
VrtPgdS9Lho,Unboxing Sly and the Family Stone - Stand!,18,0,0,2,2740,0.4767046196917257,0.2238004688504737,0.037278439883408,0.7529677208123922,0.1877491183318598,0.2510825133578311,0.6531257642594047,0.1100074768335843,0.4929989930434879,0.4692668728293222,0.5916304095382097,0.7628677187677071,0.3336621128262959,0.6295722083242538,0.0077238964212842,0.083904463869281,0.0415080125350313,0.7780495040636277,0.1096455671048788,0.9110083337357272,0.4165840619071286,0.4265921020924796,0.8310793090062533,0.0703866051442435,0.0321392268332184,0.0476598385188115,0.8164645899022721,0.697931315985919,0.3422013328639252,0.000820166414675,0.0536074192543309,2.9444389791664403,0.0,0.0
tCtjYtgmsII,Zenith Modded/Textured Render. Black MIDI: Blinding Lights (258k notes),330,1,0,3,16500,0.4231171966851669,0.0805791715624493,0.027917344643085,0.1931781223606097,0.2928910259948054,0.6050078833218941,0.5722517491826461,0.9870154717270248,0.5951779342735527,0.329410083490784,0.3587750840221154,0.8440208821871423,0.4760715985201683,0.3618569667134582,0.6803482673920201,0.2556926097802771,0.0916240108841528,0.8739237163228858,0.2006837896613847,0.8264508826504378,0.9897020605404626,0.1908421917073677,0.3812440330182719,0.6959059219635526,0.558041721403935,0.5161651574694303,0.8251943509578499,0.2264282277645495,0.6444163537802314,0.6757808118320355,0.918753079987176,5.805134968916488,0.0030211480362537,0.0
r7eFY9YYTdE,"Hottest Hip Hop Playlist 2026 🔥 Dark City Live Stream ft. Don Toliver, Megan Thee Stallion and more",674593,8280,0,359,762000,0.7263164511685924,0.0529283799014683,0.2705227385651464,0.6247384912704174,0.6904582705330562,0.5572252239138945,0.6857277037193666,0.0356172008096423,0.7016608484672711,0.097666558693648,0.7080112656614077,0.5258465377268903,0.6634365363577196,0.9916519816195168,0.9348318085323338,0.937318699514846,0.2007502147685524,0.5204610229730036,0.5856499040539056,0.8094412028619838,0.12342335643637,0.927514397524198,0.1659237338404388,0.8380725484912923,0.6929297383506807,0.6626521301249713,0.8210764625170115,0.4304377047471804,0.5688966482590375,0.3071504219179722,0.7697028159672927,13.434065641300094,0.0122740492800113,0.0
